iter_name,gi,pj,sk,cl,gmod_pa,phi_rad,psi_rad,cval_pa,x_min,x_max,spread,z_max,n_floor,retained_frac,ranoff_frac
grid_g4_p2_s2_c6,4,2,2,6,18566355.33445113,0.6,0.1166666666666666,3000.0,0.00161162,1.07745,1.07583838,0.192262,628,0.024844720496894408,0.0
grid_g2_p2_s3_c0,2,2,3,0,4308869.380063765,0.6,0.175,0.0,0.000936552,1.80893,1.807993448,0.207254,607,0.05745341614906832,0.0
grid_g3_p2_s3_c0,3,2,3,0,8944271.90999916,0.6,0.175,0.0,0.0068475,1.67066,1.6638125000000001,0.147558,614,0.046583850931677016,0.0
grid_g6_p2_s2_c5,6,2,2,5,80000000.00000003,0.6,0.1166666666666666,2500.0,1.92011e-05,0.919344,0.9193247989000001,0.170797,628,0.024844720496894408,0.0
grid_g0_p2_s3_c1,0,2,3,1,1000000.0,0.6,0.175,500.0,0.00397816,1.98889,1.98491184,0.288557,571,0.06521739130434782,0.043478260869565216
grid_g5_p2_s2_c6,5,2,2,6,38539699.35995991,0.6,0.1166666666666666,3000.0,0.0051996,0.843885,0.8386854,0.210375,626,0.027950310559006212,0.0
grid_g1_p2_s3_c1,1,2,3,1,2075781.6311124284,0.6,0.175,500.0,0.00108041,1.9435,1.94241959,0.218752,600,0.06055900621118013,0.004658385093167702
grid_g4_p2_s3_c0,4,2,3,0,18566355.33445113,0.6,0.175,0.0,0.00217141,1.63565,1.63347859,0.11888099999999999,624,0.031055900621118012,0.0
grid_g2_p2_s3_c1,2,2,3,1,4308869.380063765,0.6,0.175,500.0,0.002621,1.91554,1.912919,0.248076,612,0.046583850931677016,0.0015527950310559005
grid_g3_p2_s3_c1,3,2,3,1,8944271.90999916,0.6,0.175,500.0,0.00142,1.83674,1.83532,0.18216,601,0.04813664596273292,0.0015527950310559005
grid_g6_p2_s2_c6,6,2,2,6,80000000.00000003,0.6,0.1166666666666666,3000.0,0.00267319,0.689317,0.68664381,0.186544,635,0.013975155279503106,0.0
grid_g0_p2_s3_c2,0,2,3,2,1000000.0,0.6,0.175,1000.0,0.00212579,1.98861,1.98648421,0.307385,581,0.06366459627329192,0.031055900621118012
grid_g5_p2_s3_c0,5,2,3,0,38539699.35995991,0.6,0.175,0.0,0.00259062,1.54757,1.5449793799999998,0.11172180000000001,625,0.027950310559006212,0.0
grid_g4_p2_s3_c1,4,2,3,1,18566355.33445113,0.6,0.175,500.0,0.00195901,1.56988,1.56792099,0.14737,621,0.027950310559006212,0.007763975155279503
grid_g1_p2_s3_c2,1,2,3,2,2075781.6311124284,0.6,0.175,1000.0,0.0031055,1.82502,1.8219145,0.17389,599,0.049689440993788817,0.015527950310559006
grid_g2_p2_s3_c2,2,2,3,2,4308869.380063765,0.6,0.175,1000.0,0.00389451,1.76024,1.75634549,0.15980999999999998,620,0.034161490683229816,0.003105590062111801
grid_g3_p2_s3_c2,3,2,3,2,8944271.90999916,0.6,0.175,1000.0,0.00205059,1.5889,1.58684941,0.206443,604,0.04813664596273292,0.006211180124223602
grid_g5_p2_s3_c1,5,2,3,1,38539699.35995991,0.6,0.175,500.0,0.00298026,1.55128,1.54829974,0.150928,623,0.026397515527950312,0.0015527950310559005
grid_g0_p2_s3_c3,0,2,3,3,1000000.0,0.6,0.175,1500.0,0.00468587,1.89191,1.8872241299999999,0.216087,599,0.05124223602484472,0.007763975155279503
grid_g6_p2_s3_c0,6,2,3,0,80000000.00000003,0.6,0.175,0.0,0.000553271,1.58696,1.586406729,0.11721709999999999,626,0.027950310559006212,0.0
grid_g4_p2_s3_c2,4,2,3,2,18566355.33445113,0.6,0.175,1000.0,0.00111584,1.45458,1.45346416,0.184575,612,0.03571428571428571,0.013975155279503106
grid_g1_p2_s3_c3,1,2,3,3,2075781.6311124284,0.6,0.175,1500.0,0.00805397,1.96791,1.95985603,0.180289,596,0.040372670807453416,0.034161490683229816
grid_g2_p2_s3_c3,2,2,3,3,4308869.380063765,0.6,0.175,1500.0,0.00550121,1.71364,1.70813879,0.16902799999999998,606,0.04192546583850932,0.004658385093167702
grid_g3_p2_s3_c3,3,2,3,3,8944271.90999916,0.6,0.175,1500.0,1.56202e-05,1.57278,1.5727643798000002,0.176153,627,0.023291925465838508,0.0015527950310559005
grid_g0_p2_s3_c4,0,2,3,4,1000000.0,0.6,0.175,2000.0,0.00183127,1.9313,1.92946873,0.25552400000000003,590,0.052795031055900624,0.027950310559006212
grid_g6_p2_s3_c1,6,2,3,1,80000000.00000003,0.6,0.175,500.0,0.000562516,1.4959,1.495337484,0.130829,620,0.03571428571428571,0.0015527950310559005
grid_g5_p2_s3_c2,5,2,3,2,38539699.35995991,0.6,0.175,1000.0,0.000566579,1.31066,1.310093421,0.167302,608,0.03571428571428571,0.006211180124223602
grid_g4_p2_s3_c3,4,2,3,3,18566355.33445113,0.6,0.175,1500.0,0.000552793,1.32921,1.328657207,0.162546,624,0.026397515527950312,0.004658385093167702
grid_g1_p2_s3_c4,1,2,3,4,2075781.6311124284,0.6,0.175,2000.0,0.00603097,1.92464,1.9186090299999998,0.17030499999999998,621,0.031055900621118012,0.0015527950310559005
grid_g2_p2_s3_c4,2,2,3,4,4308869.380063765,0.6,0.175,2000.0,0.000590394,1.55749,1.556899606,0.20876899999999998,618,0.03881987577639751,0.0015527950310559005
grid_g3_p2_s3_c4,3,2,3,4,8944271.90999916,0.6,0.175,2000.0,0.000554666,1.30563,1.305075334,0.18997999999999998,601,0.03881987577639751,0.021739130434782608
grid_g6_p2_s3_c2,6,2,3,2,80000000.00000003,0.6,0.175,1000.0,0.00226556,1.52959,1.5273244400000001,0.14845999999999998,629,0.020186335403726708,0.003105590062111801
grid_g0_p2_s3_c5,0,2,3,5,1000000.0,0.6,0.175,2500.0,0.00302171,1.57987,1.57684829,0.188637,601,0.020186335403726708,0.026397515527950312
grid_g5_p2_s3_c3,5,2,3,3,38539699.35995991,0.6,0.175,1500.0,0.000136019,1.33844,1.3383039810000001,0.152189,629,0.023291925465838508,0.0
grid_g1_p2_s3_c5,1,2,3,5,2075781.6311124284,0.6,0.175,2500.0,0.00227301,1.57241,1.5701369900000002,0.165215,603,0.03571428571428571,0.012422360248447204
grid_g4_p2_s3_c4,4,2,3,4,18566355.33445113,0.6,0.175,2000.0,0.00072973,1.26588,1.26515027,0.18828399999999998,603,0.059006211180124224,0.004658385093167702
grid_g2_p2_s3_c5,2,2,3,5,4308869.380063765,0.6,0.175,2500.0,0.000125663,1.36791,1.367784337,0.221934,609,0.034161490683229816,0.004658385093167702
grid_g3_p2_s3_c5,3,2,3,5,8944271.90999916,0.6,0.175,2500.0,4.72877e-05,1.20023,1.2001827123,0.188043,613,0.04503105590062112,0.0015527950310559005
grid_g0_p2_s3_c6,0,2,3,6,1000000.0,0.6,0.175,3000.0,0.00359746,1.57963,1.5760325400000001,0.189392,607,0.029503105590062112,0.007763975155279503
grid_g5_p2_s3_c4,5,2,3,4,38539699.35995991,0.6,0.175,2000.0,0.0001623,1.18988,1.1897177,0.167794,633,0.017080745341614908,0.0
grid_g6_p2_s3_c3,6,2,3,3,80000000.00000003,0.6,0.175,1500.0,0.000916112,1.53357,1.532653888,0.156339,628,0.024844720496894408,0.0
grid_g1_p2_s3_c6,1,2,3,6,2075781.6311124284,0.6,0.175,3000.0,0.00382777,1.56954,1.56571223,0.204784,612,0.03881987577639751,0.004658385093167702
grid_g4_p2_s3_c5,4,2,3,5,18566355.33445113,0.6,0.175,2500.0,0.0021573,1.08298,1.0808227000000001,0.152898,622,0.024844720496894408,0.009316770186335404
grid_g2_p2_s3_c6,2,2,3,6,4308869.380063765,0.6,0.175,3000.0,0.00339268,1.33083,1.32743732,0.185613,630,0.018633540372670808,0.0015527950310559005
grid_g6_p2_s3_c4,6,2,3,4,80000000.00000003,0.6,0.175,2000.0,0.00291048,0.958845,0.9559345199999999,0.17874199999999998,608,0.043478260869565216,0.0
grid_g3_p2_s3_c6,3,2,3,6,8944271.90999916,0.6,0.175,3000.0,0.000520679,1.28923,1.288709321,0.201327,615,0.04192546583850932,0.003105590062111801
grid_g0_p2_s4_c0,0,2,4,0,1000000.0,0.6,0.2333333333333333,0.0,0.0021492,1.98401,1.9818608,0.227902,585,0.04813664596273292,0.03260869565217391
grid_g5_p2_s3_c5,5,2,3,5,38539699.35995991,0.6,0.175,2500.0,0.00183246,1.0005,0.9986675399999999,0.199259,629,0.023291925465838508,0.0
grid_g1_p2_s4_c0,1,2,4,0,2075781.6311124284,0.6,0.2333333333333333,0.0,0.00126388,1.98403,1.98276612,0.230829,586,0.07298136645962733,0.012422360248447204
grid_g4_p2_s3_c6,4,2,3,6,18566355.33445113,0.6,0.175,3000.0,0.00114404,1.01273,1.01158596,0.20657,631,0.009316770186335404,0.003105590062111801
grid_g2_p2_s4_c0,2,2,4,0,4308869.380063765,0.6,0.2333333333333333,0.0,0.000468279,1.8966,1.8961317210000002,0.21867699999999998,609,0.05434782608695652,0.0
grid_g3_p2_s4_c0,3,2,4,0,8944271.90999916,0.6,0.2333333333333333,0.0,0.000829378,1.78296,1.7821306220000002,0.174307,617,0.04192546583850932,0.0
grid_g0_p2_s4_c1,0,2,4,1,1000000.0,0.6,0.2333333333333333,500.0,0.0038691,1.98907,1.9852009,0.30117499999999997,556,0.062111801242236024,0.062111801242236024
grid_g6_p2_s3_c5,6,2,3,5,80000000.00000003,0.6,0.175,2500.0,0.00130051,0.899664,0.89836349,0.18201,629,0.012422360248447204,0.0
grid_g5_p2_s3_c6,5,2,3,6,38539699.35995991,0.6,0.175,3000.0,0.000630853,0.986538,0.985907147,0.18487299999999998,632,0.018633540372670808,0.0
grid_g1_p2_s4_c1,1,2,4,1,2075781.6311124284,0.6,0.2333333333333333,500.0,0.000800872,1.98752,1.986719128,0.295831,564,0.06055900621118013,0.05434782608695652
grid_g4_p2_s4_c0,4,2,4,0,18566355.33445113,0.6,0.2333333333333333,0.0,0.00470321,1.65907,1.65436679,0.150204,613,0.04813664596273292,0.0
grid_g2_p2_s4_c1,2,2,4,1,4308869.380063765,0.6,0.2333333333333333,500.0,0.00528384,1.97935,1.97406616,0.329416,591,0.04192546583850932,0.037267080745341616
grid_g3_p2_s4_c1,3,2,4,1,8944271.90999916,0.6,0.2333333333333333,500.0,0.000999157,1.80705,1.806050843,0.201882,610,0.043478260869565216,0.007763975155279503
grid_g0_p2_s4_c2,0,2,4,2,1000000.0,0.6,0.2333333333333333,1000.0,0.000917738,1.98162,1.9807022619999999,0.38915,546,0.06521739130434782,0.07763975155279502
grid_g6_p2_s3_c6,6,2,3,6,80000000.00000003,0.6,0.175,3000.0,0.00134334,0.761327,0.75998366,0.215698,636,0.012422360248447204,0.0
grid_g5_p2_s4_c0,5,2,4,0,38539699.35995991,0.6,0.2333333333333333,0.0,0.000681966,1.58046,1.579778034,0.11705099999999999,628,0.024844720496894408,0.0
grid_g1_p2_s4_c2,1,2,4,2,2075781.6311124284,0.6,0.2333333333333333,1000.0,0.00208247,1.98006,1.97797753,0.237369,572,0.046583850931677016,0.059006211180124224
grid_g4_p2_s4_c1,4,2,4,1,18566355.33445113,0.6,0.2333333333333333,500.0,0.00117885,1.66126,1.66008115,0.210345,608,0.05124223602484472,0.003105590062111801
grid_g2_p2_s4_c2,2,2,4,2,4308869.380063765,0.6,0.2333333333333333,1000.0,0.000853075,1.98617,1.985316925,0.21479499999999999,589,0.049689440993788817,0.031055900621118012
grid_g6_p2_s4_c0,6,2,4,0,80000000.00000003,0.6,0.2333333333333333,0.0,0.00174677,1.57972,1.57797323,0.1158477,628,0.024844720496894408,0.0
grid_g0_p2_s4_c3,0,2,4,3,1000000.0,0.6,0.2333333333333333,1500.0,0.00534609,1.98272,1.97737391,0.305157,548,0.04813664596273292,0.08540372670807453
grid_g3_p2_s4_c2,3,2,4,2,8944271.90999916,0.6,0.2333333333333333,1000.0,0.00159061,1.88342,1.88182939,0.18281899999999998,619,0.029503105590062112,0.007763975155279503
grid_g5_p2_s4_c1,5,2,4,1,38539699.35995991,0.6,0.2333333333333333,500.0,0.00189082,1.62294,1.62104918,0.16892,609,0.052795031055900624,0.0
grid_g1_p2_s4_c3,1,2,4,3,2075781.6311124284,0.6,0.2333333333333333,1500.0,0.000624422,1.95939,1.958765578,0.256722,582,0.04503105590062112,0.049689440993788817
grid_g4_p2_s4_c2,4,2,4,2,18566355.33445113,0.6,0.2333333333333333,1000.0,0.00064804,1.64251,1.64186196,0.148347,627,0.018633540372670808,0.003105590062111801
grid_g2_p2_s4_c3,2,2,4,3,4308869.380063765,0.6,0.2333333333333333,1500.0,6.58536e-05,1.86343,1.8633641464,0.22483499999999998,586,0.05434782608695652,0.03260869565217391
grid_g3_p2_s4_c3,3,2,4,3,8944271.90999916,0.6,0.2333333333333333,1500.0,0.00205767,1.75644,1.75438233,0.16945,613,0.03571428571428571,0.003105590062111801
grid_g0_p2_s4_c4,0,2,4,4,1000000.0,0.6,0.2333333333333333,2000.0,0.00225446,1.97561,1.97335554,0.24995699999999998,585,0.04813664596273292,0.040372670807453416
grid_g6_p2_s4_c1,6,2,4,1,80000000.00000003,0.6,0.2333333333333333,500.0,0.00170311,1.56777,1.56606689,0.135507,631,0.018633540372670808,0.0
grid_g5_p2_s4_c2,5,2,4,2,38539699.35995991,0.6,0.2333333333333333,1000.0,0.00187324,1.33156,1.32968676,0.153,624,0.017080745341614908,0.013975155279503106
grid_g1_p2_s4_c4,1,2,4,4,2075781.6311124284,0.6,0.2333333333333333,2000.0,0.00271555,1.97815,1.97543445,0.228399,581,0.05124223602484472,0.043478260869565216
grid_g4_p2_s4_c3,4,2,4,3,18566355.33445113,0.6,0.2333333333333333,1500.0,0.00311448,1.51331,1.51019552,0.189171,613,0.027950310559006212,0.018633540372670808
grid_g2_p2_s4_c4,2,2,4,4,4308869.380063765,0.6,0.2333333333333333,2000.0,3.60082e-05,1.81288,1.8128439918,0.176179,615,0.026397515527950312,0.009316770186335404
grid_g6_p2_s4_c2,6,2,4,2,80000000.00000003,0.6,0.2333333333333333,1000.0,0.00124625,1.91588,1.9146337500000001,0.18033,612,0.031055900621118012,0.0
grid_g0_p2_s4_c5,0,2,4,5,1000000.0,0.6,0.2333333333333333,2500.0,0.00262582,1.98037,1.97774418,0.24737699999999999,594,0.04813664596273292,0.023291925465838508
grid_g3_p2_s4_c4,3,2,4,4,8944271.90999916,0.6,0.2333333333333333,2000.0,0.000223715,1.81643,1.816206285,0.160634,624,0.027950310559006212,0.003105590062111801
grid_g5_p2_s4_c3,5,2,4,3,38539699.35995991,0.6,0.2333333333333333,1500.0,0.00420224,1.62117,1.61696776,0.168564,619,0.020186335403726708,0.012422360248447204
grid_g1_p2_s4_c5,1,2,4,5,2075781.6311124284,0.6,0.2333333333333333,2500.0,0.0042184,1.87115,1.8669316,0.22106399999999998,576,0.059006211180124224,0.040372670807453416
grid_g4_p2_s4_c4,4,2,4,4,18566355.33445113,0.6,0.2333333333333333,2000.0,0.000237376,1.36177,1.3615326239999999,0.170005,627,0.023291925465838508,0.003105590062111801
grid_g2_p2_s4_c5,2,2,4,5,4308869.380063765,0.6,0.2333333333333333,2500.0,0.00141682,1.74746,1.74604318,0.194213,617,0.029503105590062112,0.003105590062111801
grid_g3_p2_s4_c5,3,2,4,5,8944271.90999916,0.6,0.2333333333333333,2500.0,0.00168537,1.85422,1.85253463,0.18241,616,0.020186335403726708,0.009316770186335404
grid_g0_p2_s4_c6,0,2,4,6,1000000.0,0.6,0.2333333333333333,3000.0,0.00188868,1.9081,1.90621132,0.238334,599,0.03571428571428571,0.017080745341614908
grid_g6_p2_s4_c3,6,2,4,3,80000000.00000003,0.6,0.2333333333333333,1500.0,0.00448708,1.20313,1.19864292,0.169021,603,0.046583850931677016,0.0
grid_g5_p2_s4_c4,5,2,4,4,38539699.35995991,0.6,0.2333333333333333,2000.0,0.00189016,1.20138,1.1994898399999998,0.17332599999999998,600,0.062111801242236024,0.006211180124223602
grid_g1_p2_s4_c6,1,2,4,6,2075781.6311124284,0.6,0.2333333333333333,3000.0,0.00146188,1.94741,1.9459481200000002,0.287736,611,0.027950310559006212,0.015527950310559006
grid_g4_p2_s4_c5,4,2,4,5,18566355.33445113,0.6,0.2333333333333333,2500.0,0.000146762,1.39366,1.393513238,0.19644499999999998,624,0.027950310559006212,0.003105590062111801
grid_g2_p2_s4_c6,2,2,4,6,4308869.380063765,0.6,0.2333333333333333,3000.0,0.000476557,1.64728,1.646803443,0.214659,616,0.029503105590062112,0.012422360248447204
grid_g0_p2_s5_c0,0,2,5,0,1000000.0,0.6,0.2916666666666666,0.0,0.00344842,1.98988,1.98643158,0.235168,556,0.055900621118012424,0.07142857142857142
grid_g3_p2_s4_c6,3,2,4,6,8944271.90999916,0.6,0.2333333333333333,3000.0,0.000343433,1.52631,1.525966567,0.18112599999999998,616,0.024844720496894408,0.018633540372670808
grid_g6_p2_s4_c4,6,2,4,4,80000000.00000003,0.6,0.2333333333333333,2000.0,0.00181815,1.49471,1.49289185,0.21648699999999999,613,0.04813664596273292,0.0
